hardware,model,layer_name,input,kv_cache,latency(ns)
A800,qwen2-moe,mlp/proj,1,366,72831
A800,qwen2-moe,moe/shared_expert,1,366,500010
A800,qwen2-moe,moe/shared_expert_gate,1,366,89599
A800,qwen2-moe,moe/gate,1,366,61397
A800,qwen2-moe,moe/experts,1,366,412031
A800,qwen2-moe,mlp/wrapper,1,366,1481386
A800,qwen2-moe,ln_f,1,366,58368
A800,qwen2-moe,lm_head,1,366,406527
A800,qwen2-moe,vocab_embedding,1,367,71680
A800,qwen2-moe,input_layernorm,1,367,59297
A800,qwen2-moe,attention/qkv,1,367,78929
A800,qwen2-moe,attention/rotary_emb,1,367,169191
A800,qwen2-moe,attention/dense,1,367,57048
A800,qwen2-moe,attention/wrapper,1,367,856390
A800,qwen2-moe,post_layernorm,1,367,59451
A800,qwen2-moe,mlp/fc,1,367,78255
A800,qwen2-moe,mlp/gelu,1,367,78806
A800,qwen2-moe,mlp/proj,1,367,73009
A800,qwen2-moe,moe/shared_expert,1,367,498794
A800,qwen2-moe,moe/shared_expert_gate,1,367,90810
A800,qwen2-moe,moe/gate,1,367,61544
A800,qwen2-moe,moe/experts,1,367,411290
A800,qwen2-moe,mlp/wrapper,1,367,1479762
A800,qwen2-moe,ln_f,1,367,57631
A800,qwen2-moe,lm_head,1,367,406239
A800,qwen2-moe,vocab_embedding,1,368,71327
A800,qwen2-moe,input_layernorm,1,368,61572
A800,qwen2-moe,attention/qkv,1,368,79960
A800,qwen2-moe,attention/rotary_emb,1,368,134624
A800,qwen2-moe,attention/dense,1,368,54302
A800,qwen2-moe,attention/wrapper,1,368,784161
A800,qwen2-moe,post_layernorm,1,368,59023
A800,qwen2-moe,mlp/fc,1,368,78204
A800,qwen2-moe,mlp/gelu,1,368,78668
A800,qwen2-moe,mlp/proj,1,368,72644
A800,qwen2-moe,moe/shared_expert,1,368,499072
A800,qwen2-moe,moe/shared_expert_gate,1,368,93732
A800,qwen2-moe,moe/gate,1,368,61132
A800,qwen2-moe,moe/experts,1,368,416099
A800,qwen2-moe,mlp/wrapper,1,368,1510876
A800,qwen2-moe,ln_f,1,368,57983
A800,qwen2-moe,lm_head,1,368,407231
A800,qwen2-moe,vocab_embedding,1,369,71999
A800,qwen2-moe,input_layernorm,1,369,59215
A800,qwen2-moe,attention/qkv,1,369,77488
A800,qwen2-moe,attention/rotary_emb,1,369,136126
A800,qwen2-moe,attention/dense,1,369,57635
A800,qwen2-moe,attention/wrapper,1,369,765363
A800,qwen2-moe,post_layernorm,1,369,59247
A800,qwen2-moe,mlp/fc,1,369,78350
A800,qwen2-moe,mlp/gelu,1,369,79416
A800,qwen2-moe,mlp/proj,1,369,72751
A800,qwen2-moe,moe/shared_expert,1,369,499696
A800,qwen2-moe,moe/shared_expert_gate,1,369,90287
A800,qwen2-moe,moe/gate,1,369,61664
A800,qwen2-moe,moe/experts,1,369,413738
A800,qwen2-moe,mlp/wrapper,1,369,1509716
A800,qwen2-moe,ln_f,1,369,58880
A800,qwen2-moe,lm_head,1,369,407519
A800,qwen2-moe,vocab_embedding,1,370,73504
A800,qwen2-moe,input_layernorm,1,370,59250
A800,qwen2-moe,attention/qkv,1,370,77848
A800,qwen2-moe,attention/rotary_emb,1,370,135888
A800,qwen2-moe,attention/dense,1,370,55903
A800,qwen2-moe,attention/wrapper,1,370,764411
A800,qwen2-moe,post_layernorm,1,370,59404
A800,qwen2-moe,mlp/fc,1,370,78436
A800,qwen2-moe,mlp/gelu,1,370,79762
A800,qwen2-moe,mlp/proj,1,370,72892
A800,qwen2-moe,moe/shared_expert,1,370,500364
A800,qwen2-moe,moe/shared_expert_gate,1,370,89771
A800,qwen2-moe,moe/gate,1,370,60759
A800,qwen2-moe,moe/experts,1,370,412103
A800,qwen2-moe,mlp/wrapper,1,370,1481844
A800,qwen2-moe,ln_f,1,370,60768
A800,qwen2-moe,lm_head,1,370,408479
A800,qwen2-moe,vocab_embedding,1,371,71295
A800,qwen2-moe,input_layernorm,1,371,58746
A800,qwen2-moe,attention/qkv,1,371,77223
A800,qwen2-moe,attention/rotary_emb,1,371,135938
A800,qwen2-moe,attention/dense,1,371,56828
A800,qwen2-moe,attention/wrapper,1,371,761302
A800,qwen2-moe,post_layernorm,1,371,58706
A800,qwen2-moe,mlp/fc,1,371,78263
A800,qwen2-moe,mlp/gelu,1,371,79392
A800,qwen2-moe,mlp/proj,1,371,72768
A800,qwen2-moe,moe/shared_expert,1,371,499752
A800,qwen2-moe,moe/shared_expert_gate,1,371,90435
A800,qwen2-moe,moe/gate,1,371,61304
A800,qwen2-moe,moe/experts,1,371,410692
A800,qwen2-moe,mlp/wrapper,1,371,1479984
A800,qwen2-moe,ln_f,1,371,59071
A800,qwen2-moe,lm_head,1,371,410144
A800,qwen2-moe,vocab_embedding,1,372,71872
A800,qwen2-moe,input_layernorm,1,372,58688
A800,qwen2-moe,attention/qkv,1,372,77979
A800,qwen2-moe,attention/rotary_emb,1,372,135863
A800,qwen2-moe,attention/dense,1,372,57171
A800,qwen2-moe,attention/wrapper,1,372,764603
A800,qwen2-moe,post_layernorm,1,372,58892
A800,qwen2-moe,mlp/fc,1,372,78534
A800,qwen2-moe,mlp/gelu,1,372,78686
A800,qwen2-moe,mlp/proj,1,372,72486
A800,qwen2-moe,moe/shared_expert,1,372,499502
A800,qwen2-moe,moe/shared_expert_gate,1,372,90332
A800,qwen2-moe,moe/gate,1,372,61223
A800,qwen2-moe,moe/experts,1,372,410832
A800,qwen2-moe,mlp/wrapper,1,372,1479127
A800,qwen2-moe,ln_f,1,372,57344
A800,qwen2-moe,lm_head,1,372,408991
A800,qwen2-moe,vocab_embedding,1,373,72351
A800,qwen2-moe,input_layernorm,1,373,59298
A800,qwen2-moe,attention/qkv,1,373,77535
A800,qwen2-moe,attention/rotary_emb,1,373,136108
A800,qwen2-moe,attention/dense,1,373,56608
A800,qwen2-moe,attention/wrapper,1,373,764812
A800,qwen2-moe,post_layernorm,1,373,59891
A800,qwen2-moe,mlp/fc,1,373,78323
A800,qwen2-moe,mlp/gelu,1,373,80096
A800,qwen2-moe,mlp/proj,1,373,73878
A800,qwen2-moe,moe/shared_expert,1,373,501250
A800,qwen2-moe,moe/shared_expert_gate,1,373,89936
A800,qwen2-moe,moe/gate,1,373,61292
A800,qwen2-moe,moe/experts,1,373,412660
A800,qwen2-moe,mlp/wrapper,1,373,1482680
A800,qwen2-moe,ln_f,1,373,58720
A800,qwen2-moe,lm_head,1,373,407552
A800,qwen2-moe,vocab_embedding,1,374,73215
A800,qwen2-moe,input_layernorm,1,374,58907
A800,qwen2-moe,attention/qkv,1,374,77663
A800,qwen2-moe,attention/rotary_emb,1,374,135352
A800,qwen2-moe,attention/dense,1,374,56751
A800,qwen2-moe,attention/wrapper,1,374,764372
A800,qwen2-moe,post_layernorm,1,374,59591
A800,qwen2-moe,mlp/fc,1,374,78223
A800,qwen2-moe,mlp/gelu,1,374,79124
A800,qwen2-moe,mlp/proj,1,374,72849
A800,qwen2-moe,moe/shared_expert,1,374,499467
A800,qwen2-moe,moe/shared_expert_gate,1,374,90220
A800,qwen2-moe,moe/gate,1,374,61486
A800,qwen2-moe,moe/experts,1,374,411170
A800,qwen2-moe,mlp/wrapper,1,374,1480018
A800,qwen2-moe,ln_f,1,374,58111
A800,qwen2-moe,lm_head,1,374,407168
A800,qwen2-moe,vocab_embedding,1,375,72608
A800,qwen2-moe,input_layernorm,1,375,58908
A800,qwen2-moe,attention/qkv,1,375,77220
A800,qwen2-moe,attention/rotary_emb,1,375,135772
A800,qwen2-moe,attention/dense,1,375,57044
A800,qwen2-moe,attention/wrapper,1,375,765596
A800,qwen2-moe,post_layernorm,1,375,59072
A800,qwen2-moe,mlp/fc,1,375,78394
A800,qwen2-moe,mlp/gelu,1,375,79221
A800,qwen2-moe,mlp/proj,1,375,72971
A800,qwen2-moe,moe/shared_expert,1,375,499398
A800,qwen2-moe,moe/shared_expert_gate,1,375,90234
A800,qwen2-moe,moe/gate,1,375,61075
A800,qwen2-moe,moe/experts,1,375,413532
A800,qwen2-moe,mlp/wrapper,1,375,1481391
A800,qwen2-moe,ln_f,1,375,57760
A800,qwen2-moe,lm_head,1,375,407936
A800,qwen2-moe,vocab_embedding,1,376,73568
A800,qwen2-moe,input_layernorm,1,376,59535
A800,qwen2-moe,attention/qkv,1,376,77549
A800,qwen2-moe,attention/rotary_emb,1,376,135882
A800,qwen2-moe,attention/dense,1,376,57156
A800,qwen2-moe,attention/wrapper,1,376,778387
A800,qwen2-moe,post_layernorm,1,376,59409
A800,qwen2-moe,mlp/fc,1,376,78404
A800,qwen2-moe,mlp/gelu,1,376,79243
A800,qwen2-moe,mlp/proj,1,376,72868
A800,qwen2-moe,moe/shared_expert,1,376,500030
A800,qwen2-moe,moe/shared_expert_gate,1,376,90727
A800,qwen2-moe,moe/gate,1,376,61156
A800,qwen2-moe,moe/experts,1,376,411260
A800,qwen2-moe,mlp/wrapper,1,376,1481403
A800,qwen2-moe,ln_f,1,376,59135
A800,qwen2-moe,lm_head,1,376,408767
A800,qwen2-moe,vocab_embedding,1,377,72800
A800,qwen2-moe,input_layernorm,1,377,58392
A800,qwen2-moe,attention/qkv,1,377,77024
A800,qwen2-moe,attention/rotary_emb,1,377,135175
A800,qwen2-moe,attention/dense,1,377,56376
A800,qwen2-moe,attention/wrapper,1,377,762124
A800,qwen2-moe,post_layernorm,1,377,59627
A800,qwen2-moe,mlp/fc,1,377,78271
A800,qwen2-moe,mlp/gelu,1,377,79612
A800,qwen2-moe,mlp/proj,1,377,73434
A800,qwen2-moe,moe/shared_expert,1,377,500567
A800,qwen2-moe,moe/shared_expert_gate,1,377,90322
A800,qwen2-moe,moe/gate,1,377,61046
A800,qwen2-moe,moe/experts,1,377,411876
A800,qwen2-moe,mlp/wrapper,1,377,1480063
A800,qwen2-moe,ln_f,1,377,58143
A800,qwen2-moe,lm_head,1,377,408960
A800,qwen2-moe,vocab_embedding,1,378,72959
A800,qwen2-moe,input_layernorm,1,378,59387
A800,qwen2-moe,attention/qkv,1,378,77859
A800,qwen2-moe,attention/rotary_emb,1,378,136246
A800,qwen2-moe,attention/dense,1,378,56439
A800,qwen2-moe,attention/wrapper,1,378,765680
A800,qwen2-moe,post_layernorm,1,378,59166
A800,qwen2-moe,mlp/fc,1,378,78504
A800,qwen2-moe,mlp/gelu,1,378,80130
A800,qwen2-moe,mlp/proj,1,378,72732
A800,qwen2-moe,moe/shared_expert,1,378,501390
A800,qwen2-moe,moe/shared_expert_gate,1,378,90050
A800,qwen2-moe,moe/gate,1,378,61602
A800,qwen2-moe,moe/experts,1,378,412623
A800,qwen2-moe,mlp/wrapper,1,378,1483064
A800,qwen2-moe,ln_f,1,378,57472
A800,qwen2-moe,lm_head,1,378,407328
A800,qwen2-moe,vocab_embedding,1,379,73408
A800,qwen2-moe,input_layernorm,1,379,58655
A800,qwen2-moe,attention/qkv,1,379,78002
A800,qwen2-moe,attention/rotary_emb,1,379,135387
A800,qwen2-moe,attention/dense,1,379,56662
A800,qwen2-moe,attention/wrapper,1,379,767755
A800,qwen2-moe,post_layernorm,1,379,59118
A800,qwen2-moe,mlp/fc,1,379,78308
A800,qwen2-moe,mlp/gelu,1,379,78847
A800,qwen2-moe,mlp/proj,1,379,72768
A800,qwen2-moe,moe/shared_expert,1,379,499296
A800,qwen2-moe,moe/shared_expert_gate,1,379,89638
A800,qwen2-moe,moe/gate,1,379,61296
A800,qwen2-moe,moe/experts,1,379,412562
A800,qwen2-moe,mlp/wrapper,1,379,1481098
A800,qwen2-moe,ln_f,1,379,57503
A800,qwen2-moe,lm_head,1,379,408863
A800,qwen2-moe,vocab_embedding,1,380,73951
A800,qwen2-moe,input_layernorm,1,380,59480
A800,qwen2-moe,attention/qkv,1,380,78075
A800,qwen2-moe,attention/rotary_emb,1,380,136319
A800,qwen2-moe,attention/dense,1,380,56442
A800,qwen2-moe,attention/wrapper,1,380,765299
A800,qwen2-moe,post_layernorm,1,380,59072
A800,qwen2-moe,mlp/fc,1,380,78070
A800,qwen2-moe,mlp/gelu,1,380,79488
A800,qwen2-moe,mlp/proj,1,380,72599
A800,qwen2-moe,moe/shared_expert,1,380,499663
A800,qwen2-moe,moe/shared_expert_gate,1,380,90602
A800,qwen2-moe,moe/gate,1,380,61448
A800,qwen2-moe,moe/experts,1,380,414285
A800,qwen2-moe,mlp/wrapper,1,380,1482567
A800,qwen2-moe,ln_f,1,380,57151
A800,qwen2-moe,lm_head,1,380,405312
A800,qwen2-moe,vocab_embedding,1,381,73279
A800,qwen2-moe,input_layernorm,1,381,59306
A800,qwen2-moe,attention/qkv,1,381,78995
A800,qwen2-moe,attention/rotary_emb,1,381,136559
A800,qwen2-moe,attention/dense,1,381,56442
A800,qwen2-moe,attention/wrapper,1,381,813652
A800,qwen2-moe,post_layernorm,1,381,61960
A800,qwen2-moe,mlp/fc,1,381,80592
A800,qwen2-moe,mlp/gelu,1,381,79454
A800,qwen2-moe,mlp/proj,1,381,73268
A800,qwen2-moe,moe/shared_expert,1,381,503735
A800,qwen2-moe,moe/shared_expert_gate,1,381,91294
A800,qwen2-moe,moe/gate,1,381,61332
A800,qwen2-moe,moe/experts,1,381,416222
A800,qwen2-moe,mlp/wrapper,1,381,1491836
A800,qwen2-moe,ln_f,1,381,63840
A800,qwen2-moe,lm_head,1,381,417151
A800,qwen2-moe,vocab_embedding,1,382,89535
A800,qwen2-moe,input_layernorm,1,382,59057
A800,qwen2-moe,attention/qkv,1,382,77380
A800,qwen2-moe,attention/rotary_emb,1,382,136079
A800,qwen2-moe,attention/dense,1,382,56466
A800,qwen2-moe,attention/wrapper,1,382,761616
A800,qwen2-moe,post_layernorm,1,382,59710
A800,qwen2-moe,mlp/fc,1,382,78384
A800,qwen2-moe,mlp/gelu,1,382,79304
A800,qwen2-moe,mlp/proj,1,382,72467
A800,qwen2-moe,moe/shared_expert,1,382,497339
A800,qwen2-moe,moe/shared_expert_gate,1,382,90751
A800,qwen2-moe,moe/gate,1,382,61336
A800,qwen2-moe,moe/experts,1,382,411900
A800,qwen2-moe,mlp/wrapper,1,382,1475510
A800,qwen2-moe,ln_f,1,382,58944
A800,qwen2-moe,lm_head,1,382,407328
A800,qwen2-moe,vocab_embedding,1,383,71584
A800,qwen2-moe,input_layernorm,1,383,58026
A800,qwen2-moe,attention/qkv,1,383,78623
A800,qwen2-moe,attention/rotary_emb,1,383,134548
A800,qwen2-moe,attention/dense,1,383,56214
A800,qwen2-moe,attention/wrapper,1,383,762287
A800,qwen2-moe,post_layernorm,1,383,58586
A800,qwen2-moe,mlp/fc,1,383,78122
A800,qwen2-moe,mlp/gelu,1,383,78790
A800,qwen2-moe,mlp/proj,1,383,72387
A800,qwen2-moe,moe/shared_expert,1,383,520319
A800,qwen2-moe,moe/shared_expert_gate,1,383,89199
A800,qwen2-moe,moe/gate,1,383,62160
A800,qwen2-moe,moe/experts,1,383,412096
A800,qwen2-moe,mlp/wrapper,1,383,1498836
A800,qwen2-moe,ln_f,1,383,58784
A800,qwen2-moe,lm_head,1,383,409440
A800,qwen2-moe,vocab_embedding,1,384,73856
A800,qwen2-moe,input_layernorm,1,384,58715
A800,qwen2-moe,attention/qkv,1,384,77399
A800,qwen2-moe,attention/rotary_emb,1,384,136352
A800,qwen2-moe,attention/dense,1,384,57144
A800,qwen2-moe,attention/wrapper,1,384,762762
A800,qwen2-moe,post_layernorm,1,384,59492
A800,qwen2-moe,mlp/fc,1,384,78072
A800,qwen2-moe,mlp/gelu,1,384,78884
A800,qwen2-moe,mlp/proj,1,384,72272
A800,qwen2-moe,moe/shared_expert,1,384,498706
A800,qwen2-moe,moe/shared_expert_gate,1,384,90711
A800,qwen2-moe,moe/gate,1,384,61266
A800,qwen2-moe,moe/experts,1,384,412663
A800,qwen2-moe,mlp/wrapper,1,384,1477666
A800,qwen2-moe,ln_f,1,384,60352
A800,qwen2-moe,lm_head,1,384,407840
A800,qwen2-moe,vocab_embedding,1,385,72512
A800,qwen2-moe,input_layernorm,1,385,58911
A800,qwen2-moe,attention/qkv,1,385,77174
A800,qwen2-moe,attention/rotary_emb,1,385,136075
A800,qwen2-moe,attention/dense,1,385,56789
A800,qwen2-moe,attention/wrapper,1,385,763662
A800,qwen2-moe,post_layernorm,1,385,59547
A800,qwen2-moe,mlp/fc,1,385,78084
A800,qwen2-moe,mlp/gelu,1,385,79643
A800,qwen2-moe,mlp/proj,1,385,73118
A800,qwen2-moe,moe/shared_expert,1,385,499140
A800,qwen2-moe,moe/shared_expert_gate,1,385,90263
A800,qwen2-moe,moe/gate,1,385,60607
A800,qwen2-moe,moe/experts,1,385,413115
A800,qwen2-moe,mlp/wrapper,1,385,1479175
A800,qwen2-moe,ln_f,1,385,56800
A800,qwen2-moe,lm_head,1,385,406944
A800,qwen2-moe,vocab_embedding,1,386,71904
A800,qwen2-moe,input_layernorm,1,386,59498
A800,qwen2-moe,attention/qkv,1,386,77758
A800,qwen2-moe,attention/rotary_emb,1,386,136570
A800,qwen2-moe,attention/dense,1,386,56995
A800,qwen2-moe,attention/wrapper,1,386,764462
A800,qwen2-moe,post_layernorm,1,386,59067
A800,qwen2-moe,mlp/fc,1,386,78291
A800,qwen2-moe,mlp/gelu,1,386,80195
A800,qwen2-moe,mlp/proj,1,386,72962
A800,qwen2-moe,moe/shared_expert,1,386,502254
A800,qwen2-moe,moe/shared_expert_gate,1,386,90409
A800,qwen2-moe,moe/gate,1,386,61184
A800,qwen2-moe,moe/experts,1,386,414342
A800,qwen2-moe,mlp/wrapper,1,386,1482794
A800,qwen2-moe,ln_f,1,386,58400
A800,qwen2-moe,lm_head,1,386,406015
A800,qwen2-moe,vocab_embedding,1,387,73504
A800,qwen2-moe,input_layernorm,1,387,61411
A800,qwen2-moe,attention/qkv,1,387,80812
A800,qwen2-moe,attention/rotary_emb,1,387,176368
A800,qwen2-moe,attention/dense,1,387,59666
A800,qwen2-moe,attention/wrapper,1,387,881698
A800,qwen2-moe,post_layernorm,1,387,59061
A800,qwen2-moe,mlp/fc,1,387,78879
A800,qwen2-moe,mlp/gelu,1,387,80653
A800,qwen2-moe,mlp/proj,1,387,72996
A800,qwen2-moe,moe/shared_expert,1,387,503097
A800,qwen2-moe,moe/shared_expert_gate,1,387,95170
A800,qwen2-moe,moe/gate,1,387,63768
A800,qwen2-moe,moe/experts,1,387,419816
A800,qwen2-moe,mlp/wrapper,1,387,1514220
A800,qwen2-moe,ln_f,1,387,59392
A800,qwen2-moe,lm_head,1,387,408576
A800,qwen2-moe,vocab_embedding,1,388,72704
A800,qwen2-moe,input_layernorm,1,388,58922
A800,qwen2-moe,attention/qkv,1,388,78036
A800,qwen2-moe,attention/rotary_emb,1,388,135508
A800,qwen2-moe,attention/dense,1,388,56959
A800,qwen2-moe,attention/wrapper,1,388,764372
A800,qwen2-moe,post_layernorm,1,388,59136
A800,qwen2-moe,mlp/fc,1,388,78548
A800,qwen2-moe,mlp/gelu,1,388,79359
A800,qwen2-moe,mlp/proj,1,388,73130
A800,qwen2-moe,moe/shared_expert,1,388,522751
A800,qwen2-moe,moe/shared_expert_gate,1,388,89898
A800,qwen2-moe,moe/gate,1,388,61567
A800,qwen2-moe,moe/experts,1,388,414975
A800,qwen2-moe,mlp/wrapper,1,388,1504639
A800,qwen2-moe,ln_f,1,388,57344
A800,qwen2-moe,lm_head,1,388,406527
A800,qwen2-moe,vocab_embedding,1,389,71680
A800,qwen2-moe,input_layernorm,1,389,58453
A800,qwen2-moe,attention/qkv,1,389,77994
A800,qwen2-moe,attention/rotary_emb,1,389,135764
A800,qwen2-moe,attention/dense,1,389,57343
A800,qwen2-moe,attention/wrapper,1,389,764543
A800,qwen2-moe,post_layernorm,1,389,58581
A800,qwen2-moe,mlp/fc,1,389,79017
A800,qwen2-moe,mlp/gelu,1,389,79103
A800,qwen2-moe,mlp/proj,1,389,73471
A800,qwen2-moe,moe/shared_expert,1,389,498303
A800,qwen2-moe,moe/shared_expert_gate,1,389,90197
A800,qwen2-moe,moe/gate,1,389,61012
A800,qwen2-moe,moe/experts,1,389,412500
A800,qwen2-moe,mlp/wrapper,1,389,1477162
A800,qwen2-moe,ln_f,1,389,58368
A800,qwen2-moe,lm_head,1,389,406527
A800,qwen2-moe,vocab_embedding,1,390,72704
A800,qwen2-moe,input_layernorm,1,390,59178
A800,qwen2-moe,attention/qkv,1,390,78463
A800,qwen2-moe,attention/rotary_emb,1,390,136959
A800,qwen2-moe,attention/dense,1,390,57045
A800,qwen2-moe,attention/wrapper,1,390,765567
A800,qwen2-moe,post_layernorm,1,390,59136
A800,qwen2-moe,mlp/fc,1,390,78676
A800,qwen2-moe,mlp/gelu,1,390,79316
A800,qwen2-moe,mlp/proj,1,390,72831
A800,qwen2-moe,moe/shared_expert,1,390,498687
A800,qwen2-moe,moe/shared_expert_gate,1,390,90581
A800,qwen2-moe,moe/gate,1,390,61396
A800,qwen2-moe,moe/experts,1,390,412159
A800,qwen2-moe,mlp/wrapper,1,390,1480020
A800,qwen2-moe,ln_f,1,390,58368
A800,qwen2-moe,lm_head,1,390,408576
A800,qwen2-moe,vocab_embedding,1,391,72704
A800,qwen2-moe,input_layernorm,1,391,59434
A800,qwen2-moe,attention/qkv,1,391,78378
A800,qwen2-moe,attention/rotary_emb,1,391,136703
A800,qwen2-moe,attention/dense,1,391,57429
A800,qwen2-moe,attention/wrapper,1,391,765226
A800,qwen2-moe,post_layernorm,1,391,59306
A800,qwen2-moe,mlp/fc,1,391,78292
A800,qwen2-moe,mlp/gelu,1,391,79401
A800,qwen2-moe,mlp/proj,1,391,72874
A800,qwen2-moe,moe/shared_expert,1,391,499327
A800,qwen2-moe,moe/shared_expert_gate,1,391,91178
A800,qwen2-moe,moe/gate,1,391,61268
A800,qwen2-moe,moe/experts,1,391,413823
A800,qwen2-moe,mlp/wrapper,1,391,1480148
A800,qwen2-moe,ln_f,1,391,58368
A800,qwen2-moe,lm_head,1,391,410623
A800,qwen2-moe,vocab_embedding,1,392,73728
A800,qwen2-moe,input_layernorm,1,392,58709
A800,qwen2-moe,attention/qkv,1,392,78591
A800,qwen2-moe,attention/rotary_emb,1,392,135679
A800,qwen2-moe,attention/dense,1,392,56447
A800,qwen2-moe,attention/wrapper,1,392,763818
A800,qwen2-moe,post_layernorm,1,392,59690
A800,qwen2-moe,mlp/fc,1,392,78548
A800,qwen2-moe,mlp/gelu,1,392,78889
A800,qwen2-moe,mlp/proj,1,392,72959
A800,qwen2-moe,moe/shared_expert,1,392,498388
A800,qwen2-moe,moe/shared_expert_gate,1,392,90538
A800,qwen2-moe,moe/gate,1,392,61908
A800,qwen2-moe,moe/experts,1,392,413908
A800,qwen2-moe,mlp/wrapper,1,392,1500372
A800,qwen2-moe,ln_f,1,392,57344
A800,qwen2-moe,lm_head,1,392,406527
A800,qwen2-moe,vocab_embedding,1,393,71680
A800,qwen2-moe,input_layernorm,1,393,58453
A800,qwen2-moe,attention/qkv,1,393,77567
A800,qwen2-moe,attention/rotary_emb,1,393,135551
A800,qwen2-moe,attention/dense,1,393,56746
A800,qwen2-moe,attention/wrapper,1,393,765439
A800,qwen2-moe,post_layernorm,1,393,58922
A800,qwen2-moe,mlp/fc,1,393,78719
A800,qwen2-moe,mlp/gelu,1,393,78676
A800,qwen2-moe,mlp/proj,1,393,73087
A800,qwen2-moe,moe/shared_expert,1,393,499924
A800,qwen2-moe,moe/shared_expert_gate,1,393,90197
A800,qwen2-moe,moe/gate,1,393,61525
A800,qwen2-moe,moe/experts,1,393,411519
A800,qwen2-moe,mlp/wrapper,1,393,1477972
A800,qwen2-moe,ln_f,1,393,57344
A800,qwen2-moe,lm_head,1,393,409599
A800,qwen2-moe,vocab_embedding,1,394,73728
A800,qwen2-moe,input_layernorm,1,394,58794
A800,qwen2-moe,attention/qkv,1,394,77354
A800,qwen2-moe,attention/rotary_emb,1,394,137044
A800,qwen2-moe,attention/dense,1,394,57301
A800,qwen2-moe,attention/wrapper,1,394,763775
A800,qwen2-moe,post_layernorm,1,394,59647
A800,qwen2-moe,mlp/fc,1,394,78207
A800,qwen2-moe,mlp/gelu,1,394,79145
A800,qwen2-moe,mlp/proj,1,394,72959
A800,qwen2-moe,moe/shared_expert,1,394,499924
A800,qwen2-moe,moe/shared_expert_gate,1,394,90666
A800,qwen2-moe,moe/gate,1,394,61226
A800,qwen2-moe,moe/experts,1,394,413013
A800,qwen2-moe,mlp/wrapper,1,394,1479679
A800,qwen2-moe,ln_f,1,394,59392
A800,qwen2-moe,lm_head,1,394,413695
A800,qwen2-moe,vocab_embedding,1,395,72704
A800,qwen2-moe,input_layernorm,1,395,58709
A800,qwen2-moe,attention/qkv,1,395,77695
A800,qwen2-moe,attention/rotary_emb,1,395,137002
A800,qwen2-moe,attention/dense,1,395,56917
A800,qwen2-moe,attention/wrapper,1,395,763348
A800,qwen2-moe,post_layernorm,1,395,59093
A800,qwen2-moe,mlp/fc,1,395,78121
A800,qwen2-moe,mlp/gelu,1,395,79529
A800,qwen2-moe,mlp/proj,1,395,73045
A800,qwen2-moe,moe/shared_expert,1,395,498773
A800,qwen2-moe,moe/shared_expert_gate,1,395,90794
A800,qwen2-moe,moe/gate,1,395,61738
A800,qwen2-moe,moe/experts,1,395,412415
A800,qwen2-moe,mlp/wrapper,1,395,1478399
A800,qwen2-moe,ln_f,1,395,58368
A800,qwen2-moe,lm_head,1,395,410623
A800,qwen2-moe,vocab_embedding,1,396,73728
A800,qwen2-moe,input_layernorm,1,396,59306
A800,qwen2-moe,attention/qkv,1,396,77823
A800,qwen2-moe,attention/rotary_emb,1,396,136874
A800,qwen2-moe,attention/dense,1,396,57173
A800,qwen2-moe,attention/wrapper,1,396,766420
A800,qwen2-moe,post_layernorm,1,396,59434
A800,qwen2-moe,mlp/fc,1,396,78591
A800,qwen2-moe,mlp/gelu,1,396,79188
A800,qwen2-moe,mlp/proj,1,396,72874
A800,qwen2-moe,moe/shared_expert,1,396,499157
A800,qwen2-moe,moe/shared_expert_gate,1,396,91647
A800,qwen2-moe,moe/gate,1,396,61524
A800,qwen2-moe,moe/experts,1,396,413738
A800,qwen2-moe,mlp/wrapper,1,396,1479636
A800,qwen2-moe,ln_f,1,396,59392
A800,qwen2-moe,lm_head,1,396,409599
A800,qwen2-moe,vocab_embedding,1,397,72704
A800,qwen2-moe,input_layernorm,1,397,59775
A800,qwen2-moe,attention/qkv,1,397,76671
A800,qwen2-moe,attention/rotary_emb,1,397,135892
A800,qwen2-moe,attention/dense,1,397,57002
A800,qwen2-moe,attention/wrapper,1,397,762367
A800,qwen2-moe,post_layernorm,1,397,59519
A800,qwen2-moe,mlp/fc,1,397,77823
A800,qwen2-moe,mlp/gelu,1,397,79700
A800,qwen2-moe,mlp/proj,1,397,72618
A800,qwen2-moe,moe/shared_expert,1,397,498644
A800,qwen2-moe,moe/shared_expert_gate,1,397,90240
A800,qwen2-moe,moe/gate,1,397,61524
A800,qwen2-moe,moe/experts,1,397,412202
A800,qwen2-moe,mlp/wrapper,1,397,1477290
A800,qwen2-moe,ln_f,1,397,61439
A800,qwen2-moe,lm_head,1,397,411648
A800,qwen2-moe,vocab_embedding,1,398,72704
A800,qwen2-moe,input_layernorm,1,398,58495
A800,qwen2-moe,attention/qkv,1,398,77439
A800,qwen2-moe,attention/rotary_emb,1,398,136276
A800,qwen2-moe,attention/dense,1,398,57770
A800,qwen2-moe,attention/wrapper,1,398,762154
A800,qwen2-moe,post_layernorm,1,398,58496
A800,qwen2-moe,mlp/fc,1,398,78292
A800,qwen2-moe,mlp/gelu,1,398,78420
A800,qwen2-moe,mlp/proj,1,398,73130
A800,qwen2-moe,moe/shared_expert,1,398,498260
A800,qwen2-moe,moe/shared_expert_gate,1,398,90837
